id,realtionship_status,Industry,genre,Targeted Sex,average_min_perweek,Airtime,airlocation,ratings,expensive,money_back_guarantee
1612,Separated,Entertainment,Infomercial,Male,40,Primetime,United-States,0.037464672,Medium,Yes
1613,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,High,No
1617,Divorced,Political,Comedy,Male,30,Morning,United-States,0.037464672,Medium,No
1620,Never-married,Political,Comedy,Female,28,Morning,United-States,0.037464672,Low,Yes
1639,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.037464672,High,No
1654,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Medium,No
1658,Divorced,Political,Infomercial,Male,40,Primetime,United-States,0.037464672,Medium,No
1659,Never-married,Auto,Comedy,Female,35,Morning,United-States,0.037464672,High,No
1663,Married-spouse-absent,Entertainment,Infomercial,Female,40,Primetime,United-States,0.037464672,Medium,No
1665,Married-spouse-absent,Auto,Comedy,Female,46,Primetime,United-States,0.037464672,High,No
1668,Married-civ-spouse,Political,Comedy,Male,40,Morning,United-States,0.037464672,High,No
1671,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,High,No
1675,Married-civ-spouse,Pharma,Comedy,Female,50,Morning,United-States,0.037464672,High,Yes
1678,Separated,Auto,Comedy,Female,50,Primetime,United-States,0.037464672,Low,No
1687,Divorced,Entertainment,Comedy,Female,45,Primetime,United-States,0.037464672,High,No
1693,Married-spouse-absent,Auto,Infomercial,Male,40,Morning,United-States,0.037464672,High,Yes
1703,Divorced,Entertainment,Comedy,Female,45,Primetime,United-States,0.037464672,High,Yes
1706,Married-civ-spouse,Pharma,Comedy,Female,32,Primetime,United-States,0.037464672,Low,No
1714,Divorced,Auto,Comedy,Male,50,Primetime,United-States,0.037464672,High,No
1717,Never-married,Auto,Comedy,Male,43,Morning,United-States,0.037464672,Medium,No
1719,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
1720,Divorced,Entertainment,Infomercial,Male,37,Primetime,United-States,0.037464672,Low,No
1722,Married-civ-spouse,Pharma,Comedy,Female,45,Daytime,United-States,0.060638184,Low,Yes
1727,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
1728,Separated,Political,Comedy,Male,20,Morning,United-States,0.037464672,High,No
1733,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
1739,Never-married,Political,Infomercial,Male,40,Primetime,United-States,0.037464672,Low,Yes
1742,Never-married,Political,Comedy,Male,40,Morning,United-States,0.037464672,Low,Yes
1744,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,High,Yes
1749,Married-civ-spouse,Pharma,Comedy,Female,60,Daytime,United-States,0.037464672,Low,No
1755,Never-married,Political,Infomercial,Female,10,Morning,United-States,0.037464672,High,Yes
1766,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.076218356,Low,No
1767,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Medium,No
1769,Married-civ-spouse,Other,Comedy,Male,20,Primetime,United-States,0.037464672,High,Yes
1775,Married-civ-spouse,Pharma,Comedy,Female,25,Morning,Mexico,0.037464672,Low,Yes
1782,Divorced,Auto,Comedy,Male,35,Primetime,United-States,0.037464672,Medium,No
1783,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,High,No
1793,Widowed,Entertainment,Comedy,Male,38,Primetime,United-States,0.037464672,Low,No
1804,Married-civ-spouse,Pharma,Comedy,Female,45,Morning,United-States,0.037464672,High,Yes
1807,Married-civ-spouse,Pharma,Drama,Female,50,Primetime,South,0.037464672,Low,No
1826,Never-married,Political,Comedy,Male,42,Morning,United-States,0.037464672,High,No
1828,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Medium,No
1830,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
1831,Divorced,Entertainment,Infomercial,Male,16,Daytime,United-States,0.037464672,High,Yes
1834,Widowed,Entertainment,Comedy,Male,5,Daytime,United-States,0.037464672,High,No
1837,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.129776412,High,Yes
1838,Married-civ-spouse,Pharma,Comedy,Female,60,Morning,United-States,0.037464672,High,Yes
1848,Married-civ-spouse,Other,Comedy,Male,55,Primetime,Mexico,0.037464672,High,Yes
1854,Married-civ-spouse,Pharma,Comedy,Female,60,Primetime,United-States,1,Low,No
1858,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.037464672,Low,Yes
1859,Married-civ-spouse,Other,Comedy,Male,50,Primetime,United-States,0.037464672,High,Yes
1861,Married-civ-spouse,Other,Comedy,Male,35,Primetime,United-States,0.102233936,High,Yes
1864,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.064236601,High,No
1867,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,High,No
1869,Never-married,Political,Comedy,Female,4,Morning,United-States,0.037464672,High,Yes
1871,Never-married,Auto,Comedy,Female,55,Primetime,United-States,0.037464672,High,Yes
1875,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
1877,Divorced,Auto,Comedy,Male,60,Primetime,United-States,0.164437918,Medium,No
1880,Never-married,Auto,Comedy,Male,48,Morning,United-States,0.037464672,High,Yes
1882,Never-married,Auto,Comedy,Female,10,Daytime,United-States,0.037464672,High,No
1887,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,Low,Yes
1897,Married-civ-spouse,Pharma,Comedy,Female,80,Primetime,United-States,0.037464672,High,No
1898,Divorced,Auto,Comedy,Female,34,Daytime,Haiti,0.037464672,Low,No
1901,Widowed,Entertainment,Infomercial,Female,40,Primetime,United-States,0.037464672,High,Yes
1910,Married-civ-spouse,Pharma,Infomercial,Female,40,Primetime,United-States,0.037464672,High,Yes
1917,Married-civ-spouse,Pharma,Drama,Female,40,Primetime,Philippines,0.037464672,High,No
1921,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,Low,No
1924,Separated,Political,Comedy,Female,16,Morning,United-States,0.037464672,Low,No
1929,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,Portugal,0.054977972,Low,No
1932,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.173579841,High,Yes
1947,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
1961,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
1964,Married-civ-spouse,Pharma,Comedy,Female,38,Primetime,United-States,0.037464672,Medium,No
1965,Divorced,Auto,Comedy,Female,60,Primetime,United-States,0.037464672,Medium,No
1974,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
1976,Married-civ-spouse,Pharma,Comedy,Female,32,Daytime,United-States,0.037464672,Low,No
1990,Never-married,Auto,Comedy,Female,55,Morning,United-States,0.129776412,Low,No
1992,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,High,No
1994,Married-civ-spouse,Pharma,Comedy,Female,44,Primetime,United-States,0.102233936,High,Yes
2001,Married-civ-spouse,Pharma,Comedy,Female,40,Daytime,United-States,0.037464672,High,Yes
2003,Separated,Entertainment,Infomercial,Male,40,Primetime,Jamaica,0.037464672,Medium,No
2004,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,Medium,No
2008,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
2014,Married-civ-spouse,Pharma,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
2028,Married-civ-spouse,Other,Comedy,Male,20,Morning,United-States,0.037464672,High,Yes
2030,Married-civ-spouse,Pharma,Comedy,Female,60,Primetime,United-States,0.037464672,Low,Yes
2051,Married-civ-spouse,Pharma,Comedy,Female,60,Primetime,United-States,0.173579841,High,No
2052,Never-married,Auto,Other,Female,40,Morning,United-States,0.037464672,High,Yes
2054,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
2064,Married-civ-spouse,Other,Comedy,Male,40,Primetime,United-States,0.037464672,Low,Yes
2068,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
2070,Married-civ-spouse,Pharma,Comedy,Female,40,Morning,United-States,0.037464672,Low,Yes
2072,Married-civ-spouse,Pharma,Comedy,Female,50,Morning,United-States,0.037464672,High,Yes
2073,Never-married,Political,Comedy,Female,9,Morning,United-States,0.037464672,High,Yes
2074,Never-married,Entertainment,Comedy,Female,40,Morning,United-States,0.037464672,Low,Yes
2075,Married-civ-spouse,Other,Comedy,Male,35,Morning,United-States,0.037464672,Low,No
2078,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,Yes
2081,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,High,No
2088,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,High,No
2092,Never-married,Political,Comedy,Female,12,Morning,United-States,0.037464672,Medium,No
2094,Married-civ-spouse,Pharma,Comedy,Female,45,Morning,United-States,0.037464672,High,Yes
2097,Never-married,Auto,Comedy,Female,45,Morning,United-States,0.037464672,High,Yes
2100,Never-married,Political,Comedy,Male,25,Primetime,United-States,0.037464672,Low,No
2109,Never-married,Political,Comedy,Male,30,Morning,United-States,0.037464672,High,Yes
2115,Never-married,ClassAction,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
2121,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,Low,No
2122,Divorced,Auto,Infomercial,Female,42,Primetime,United-States,0.037464672,Medium,No
2125,Married-civ-spouse,Pharma,Drama,Female,80,Primetime,India,0.003977709,High,No
2129,Married-civ-spouse,Pharma,Comedy,Female,40,Daytime,United-States,0.037464672,High,Yes
2136,Married-civ-spouse,Other,Comedy,Male,20,Primetime,United-States,0.037464672,High,No
2138,Divorced,Political,Infomercial,Female,40,Primetime,United-States,0.037464672,High,Yes
2141,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,Medium,No
2145,Married-civ-spouse,Other,Direct,Male,40,Primetime,United-States,0.037464672,Medium,No
2151,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,High,Yes
2152,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Medium,No
2154,Married-civ-spouse,Pharma,Comedy,Female,30,Morning,United-States,0.037464672,High,No
2159,Married-civ-spouse,Pharma,Comedy,Female,15,Morning,United-States,0.037464672,Low,No
2163,Married-civ-spouse,Pharma,Comedy,Female,30,Morning,United-States,0.037464672,Low,Yes
2166,Married-civ-spouse,Other,Comedy,Male,30,Primetime,United-States,0.037464672,Low,Yes
2172,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Medium,No
2174,Divorced,Auto,Infomercial,Female,40,Primetime,United-States,0.037464672,Medium,No
2175,Married-civ-spouse,Pharma,Direct,Female,10,Daytime,United-States,0.037464672,High,Yes
2182,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Medium,No
2184,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.173579841,Low,No
2187,Married-civ-spouse,Pharma,Comedy,Female,48,Primetime,United-States,0.037464672,Low,Yes
2188,Divorced,Auto,Infomercial,Male,49,Primetime,Mexico,0.037464672,High,No
2196,Married-civ-spouse,Pharma,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
2226,Never-married,Political,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
2230,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.173579841,High,Yes
2235,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.055522597,High,No
2242,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,High,Yes
2249,Never-married,Auto,Comedy,Female,20,Morning,United-States,0.037464672,Low,Yes
2252,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,Medium,No
2256,Married-civ-spouse,Pharma,Comedy,Female,38,Primetime,United-States,0.037464672,High,Yes
2258,Married-civ-spouse,Pharma,Comedy,Female,35,Primetime,United-States,0.037464672,Low,No
2259,Divorced,Auto,Comedy,Male,50,Primetime,International,0.037464672,High,No
2261,Married-civ-spouse,Pharma,Comedy,Female,20,Daytime,United-States,0.037464672,High,Yes
2262,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.056261731,Medium,No
2268,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
2272,Divorced,Auto,Comedy,Female,45,Primetime,United-States,0.037464672,High,No
2274,Married-civ-spouse,Pharma,Infomercial,Female,15,Morning,United-States,0.037464672,Medium,No
2276,Never-married,Auto,Infomercial,Male,40,Primetime,United-States,0.037464672,Low,Yes
2277,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.037464672,Low,No
2278,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
2283,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
2286,Separated,Entertainment,Infomercial,Male,32,Morning,United-States,0.037464672,Low,No
2289,Never-married,Entertainment,Comedy,Male,40,Morning,United-States,0.037464672,Low,No
2294,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
2298,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,Mexico,0.037464672,High,No
2303,Never-married,Auto,Comedy,Female,60,Primetime,United-States,0.037464672,High,Yes
2307,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
2316,Married-civ-spouse,Pharma,Comedy,Female,16,Daytime,United-States,0.037464672,High,Yes
2322,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.037464672,High,Yes
2323,Never-married,Political,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
2325,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,Medium,No
2329,Married-civ-spouse,Pharma,Comedy,Female,20,Daytime,United-States,0.037464672,High,Yes
2341,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,High,Yes
2342,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Medium,No
2345,Married-civ-spouse,Pharma,Comedy,Female,40,Daytime,United-States,0.037464672,High,Yes
2346,Married-civ-spouse,Pharma,Comedy,Female,16,Primetime,United-States,0.037464672,Low,No
2348,Never-married,Political,Infomercial,Female,40,Primetime,United-States,0.037464672,Low,No
2349,Never-married,Auto,Comedy,Female,42,Primetime,United-States,0.037464672,High,Yes
2350,Never-married,ClassAction,Comedy,Female,10,Morning,United-States,0.037464672,High,Yes
2361,Never-married,Political,Comedy,Female,40,Primetime,United-States,0.003695671,High,Yes
2368,Divorced,Entertainment,Comedy,Male,55,Primetime,United-States,0.037464672,High,Yes
2369,Divorced,Auto,Comedy,Male,35,Primetime,United-States,0.037464672,High,Yes
2382,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
2385,Never-married,Entertainment,Comedy,Female,40,Primetime,United-States,0.037464672,Medium,No
2390,Married-civ-spouse,Pharma,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
2394,Married-civ-spouse,Pharma,Comedy,Female,48,Daytime,United-States,0.037464672,High,Yes
2397,Married-civ-spouse,Pharma,Infomercial,Female,70,Primetime,United-States,0.037464672,High,No
2407,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
2410,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
2417,Never-married,Auto,Comedy,Female,40,Primetime,Cuba,0.037464672,Medium,No
2418,Never-married,Auto,Comedy,Female,50,Morning,United-States,0.037464672,Low,No
2424,Divorced,Auto,Comedy,Female,48,Primetime,United-States,0.037464672,Low,Yes
2426,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.037464672,High,Yes
2432,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
2436,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,Low,Yes
2438,Married-spouse-absent,Entertainment,Other,Male,50,Primetime,United-States,0.037464672,High,Yes
2441,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
2447,Married-civ-spouse,Pharma,Comedy,Female,40,Daytime,United-States,0.037464672,Low,Yes
2451,Never-married,Auto,Comedy,Male,80,Primetime,United-States,0.037464672,High,Yes
2452,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
2459,Divorced,Entertainment,Infomercial,Male,37,Primetime,United-States,0.037464672,Medium,No
2460,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,Low,No
2461,Widowed,Auto,Infomercial,Male,40,Daytime,United-States,0.037464672,Low,Yes
2472,Never-married,Auto,Comedy,Female,40,Morning,South,0.037464672,Low,No
2475,Married-civ-spouse,Pharma,Comedy,Female,40,Morning,United-States,0.037464672,Low,Yes
2480,Never-married,Political,Comedy,Female,15,Morning,United-States,0.037464672,High,Yes
2481,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
2483,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,International,0.037464672,High,Yes
2490,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,1,Medium,No
2492,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
2495,Widowed,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,Low,No
