id,realtionship_status,industry,genre,Targeted Sex,average_min_perweek,Airtime,airlocation,ratings,expensive,money_back_guarantee,netgain
17921,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.064236601,Low,Yes,FALSE
13373,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
7488,Never-married,Political,Comedy,Male,38,Morning,United-States,0.027464672,High,No,FALSE
11359,Married-civ-spouse,Pharma,Comedy,Male,35,Daytime,United-States,0.027464672,Low,Yes,FALSE
30182,Separated,Auto,Comedy,Female,45,Morning,Poland,0.027464672,High,No,FALSE
4659,Divorced,Entertainment,Comedy,Female,55,Primetime,United-States,0.027464672,Low,Yes,FALSE
12985,Separated,Auto,Comedy,Female,55,Primetime,United-States,0.027464672,Low,No,FALSE
16966,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,Medium,No,TRUE
12060,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,Low,No,FALSE
3898,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672,Medium,No,FALSE
21838,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.102233936,Low,No,TRUE
22563,Never-married,Auto,Comedy,Male,30,Morning,United-States,0.027464672,Medium,No,FALSE
7701,Never-married,ClassAction,Comedy,Male,40,Morning,United-States,0.027464672,High,Yes,FALSE
2533,Widowed,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,High,Yes,FALSE
21450,Married-civ-spouse,Pharma,Direct,Male,8,Primetime,United-States,0.027464672,Medium,No,FALSE
20294,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
8887,Separated,Auto,Comedy,Male,30,Primetime,United-States,0.027464672,High,Yes,FALSE
13767,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
28871,Widowed,Auto,Comedy,Female,12,Daytime,United-States,0.027464672,Low,Yes,FALSE
28257,Divorced,Auto,Comedy,Male,25,Primetime,England,0.027464672,Low,Yes,FALSE
18332,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
6274,Separated,Political,Comedy,Female,15,Morning,United-States,0.027464672,Low,Yes,FALSE
9925,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.027464672,Low,No,FALSE
29253,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,High,No,TRUE
22398,Never-married,Auto,Comedy,Female,55,Morning,United-States,0.027464672,High,Yes,FALSE
26761,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,TRUE
5866,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,International,0.027464672,High,Yes,FALSE
17997,Never-married,Political,Comedy,Male,16,Morning,United-States,0.027464672,Low,Yes,FALSE
32299,Married-civ-spouse,Pharma,Comedy,Male,18,Primetime,United-States,0.027464672,Low,Yes,FALSE
416,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Outlying-US(Guam-USVI-etc),0.027464672,Low,No,FALSE
9806,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,TRUE
1919,Divorced,Entertainment,Infomercial,Female,35,Primetime,United-States,0.027464672,Low,Yes,FALSE
19764,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
9049,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
26166,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
892,Divorced,Auto,Comedy,Female,44,Primetime,United-States,0.027464672,High,No,FALSE
6331,Divorced,Entertainment,Infomercial,Female,40,Primetime,Italy,0.027464672,Low,Yes,FALSE
1805,Married-civ-spouse,Pharma,Comedy,Male,45,Daytime,United-States,1,Medium,No,TRUE
27004,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,Medium,Yes,FALSE
9002,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.09844101,Low,Yes,FALSE
14901,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,Medium,No,FALSE
24985,Never-married,Auto,Drama,Male,50,Primetime,Thailand,0.027464672,Low,Yes,FALSE
4117,Married-civ-spouse,Pharma,Comedy,Male,20,Daytime,United-States,0.027464672,Low,No,FALSE
19531,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
13151,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
9037,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,High,No,FALSE
10445,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672,High,Yes,FALSE
2380,Never-married,Political,Comedy,Male,35,Morning,United-States,0.027464672,Low,Yes,FALSE
4108,Never-married,Political,Comedy,Male,16,Morning,United-States,0.027464672,Low,Yes,FALSE
8949,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.102233936,Low,Yes,TRUE
6386,Divorced,Auto,Infomercial,Female,40,Primetime,International,0.027464672,Low,Yes,FALSE
2177,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
29875,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
15740,Never-married,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
11145,Married-civ-spouse,Pharma,Comedy,Male,8,Daytime,United-States,0.041615203,Low,Yes,FALSE
17769,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
13488,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,England,0.027464672,Low,No,TRUE
14082,Never-married,Entertainment,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
16667,Never-married,Political,Infomercial,Male,48,Morning,United-States,0.027464672,Low,No,FALSE
18735,Married-civ-spouse,Pharma,Infomercial,Male,35,Primetime,United-States,0.027464672,Low,Yes,FALSE
26116,Never-married,Auto,Comedy,Female,50,Primetime,United-States,0.027464672,High,Yes,FALSE
27694,Married-civ-spouse,Pharma,Comedy,Male,35,Primetime,United-States,0.027464672,Low,Yes,TRUE
12049,Divorced,Auto,Comedy,Female,10,Daytime,United-States,0.027464672,Low,No,FALSE
10294,Never-married,Entertainment,Infomercial,Male,33,Primetime,United-States,0.027464672,High,Yes,FALSE
20379,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
15301,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.065471733,High,No,FALSE
27818,Married-civ-spouse,Pharma,Infomercial,Male,50,Primetime,United-States,0.027464672,Low,No,FALSE
27403,Married-civ-spouse,Other,Comedy,Female,40,Morning,United-States,0.027464672,Low,No,FALSE
6029,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
5272,Married-spouse-absent,Auto,Other,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
4322,Married-civ-spouse,Pharma,Comedy,Male,90,Primetime,United-States,0.173579841,Low,No,TRUE
19091,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,High,No,FALSE
26217,Married-civ-spouse,Political,Comedy,Female,15,Primetime,United-States,0.054977972,High,No,FALSE
3567,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,Yes,FALSE
29251,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
31824,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Medium,No,FALSE
29570,Married-civ-spouse,Other,Comedy,Female,30,Primetime,United-States,0.027464672,Medium,No,FALSE
1084,Never-married,Auto,Infomercial,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
29868,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,Medium,No,FALSE
30124,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,TRUE
4762,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
13025,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
17952,Never-married,Auto,Comedy,Female,48,Morning,United-States,0.027464672,High,No,FALSE
25449,Married-civ-spouse,Pharma,Comedy,Male,42,Primetime,United-States,0.027464672,High,Yes,FALSE
18816,Never-married,ClassAction,Drama,Male,35,Morning,United-States,0.027464672,Low,No,FALSE
15206,Married-civ-spouse,Other,Comedy,Female,55,Primetime,United-States,0.027464672,High,No,TRUE
3304,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672,Low,No,FALSE
12700,Never-married,Auto,Comedy,Female,42,Morning,United-States,0.027464672,Low,Yes,FALSE
1124,Married-civ-spouse,Pharma,Comedy,Male,65,Morning,United-States,0.027464672,Low,No,FALSE
14527,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672,High,No,FALSE
28128,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672,High,Yes,FALSE
22040,Widowed,Auto,Comedy,Female,20,Primetime,United-States,0.027464672,High,No,FALSE
1268,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,TRUE
21341,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,High,No,FALSE
30473,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,TRUE
18986,Divorced,Auto,Infomercial,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
23019,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,Yes,TRUE
29903,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.027464672,Low,Yes,FALSE
23732,Married-civ-spouse,Other,Comedy,Female,8,Daytime,United-States,0.027464672,Low,No,FALSE
23933,Married-civ-spouse,Pharma,Infomercial,Male,55,Primetime,United-States,0.027464672,Low,Yes,TRUE
14049,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
31224,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.173579841,Low,No,TRUE
370,Never-married,Entertainment,Infomercial,Female,40,Morning,United-States,0.027464672,High,No,FALSE
30669,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672,High,No,FALSE
16708,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672,High,No,FALSE
9839,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
21352,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
12865,Married-civ-spouse,Pharma,Comedy,Male,5,Daytime,United-States,0.027464672,Medium,No,FALSE
15291,Widowed,Auto,Comedy,Female,40,Daytime,United-States,0.027464672,Low,Yes,FALSE
22043,Married-civ-spouse,Pharma,Comedy,Male,68,Primetime,International,0.173579841,High,No,TRUE
24455,Married-civ-spouse,Pharma,Comedy,Male,50,Daytime,United-States,0.173579841,Low,Yes,TRUE
31939,Divorced,Auto,Infomercial,Female,26,Primetime,United-States,0.027464672,High,No,FALSE
263,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,Yes,TRUE
14552,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
11741,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,No,FALSE
20252,Never-married,Auto,Drama,Female,55,Primetime,India,0.027464672,Low,Yes,TRUE
2220,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
8226,Never-married,Political,Other,Male,35,Morning,United-States,0.027464672,Low,Yes,FALSE
10129,Widowed,Auto,Drama,Female,40,Daytime,United-States,0.027464672,Low,No,FALSE
17635,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.089882614,Low,Yes,TRUE
25642,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,TRUE
21665,Divorced,Auto,Comedy,Male,55,Daytime,United-States,0.027464672,Low,Yes,FALSE
21472,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,Yes,FALSE
1712,Married-civ-spouse,Other,Infomercial,Female,40,Morning,Mexico,0.027464672,High,No,FALSE
25536,Married-civ-spouse,Pharma,Drama,Male,40,Primetime,South,0.027464672,Low,No,FALSE
11858,Divorced,ClassAction,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,TRUE
2637,Widowed,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
20323,Never-married,Entertainment,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
3485,Divorced,Auto,Comedy,Female,35,Primetime,United-States,0.027464672,Low,No,FALSE
30247,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,High,No,FALSE
1349,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,Yes,TRUE
29888,Separated,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,High,No,FALSE
2473,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672,High,Yes,FALSE
787,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Mexico,0.027464672,Low,No,FALSE
4711,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,TRUE
14430,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Low,No,FALSE
29605,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,TRUE
24609,Never-married,Political,Comedy,Male,5,Morning,United-States,0.027464672,High,No,FALSE
17335,Never-married,Auto,Comedy,Male,50,Morning,United-States,0.027464672,High,No,FALSE
12517,Never-married,Political,Comedy,Female,16,Morning,United-States,0.027464672,Low,No,FALSE
29112,Never-married,Auto,Infomercial,Male,45,Daytime,United-States,0.027464672,Low,No,FALSE
9949,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
22947,Never-married,Political,Comedy,Male,30,Morning,United-States,0.027464672,High,No,FALSE
26271,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
1937,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672,Low,No,FALSE
4888,Never-married,ClassAction,Comedy,Female,22,Morning,United-States,0.027464672,Low,Yes,FALSE
28476,Never-married,Political,Infomercial,Male,40,Morning,United-States,0.027464672,High,No,FALSE
17813,Never-married,Political,Comedy,Male,10,Morning,United-States,0.027464672,High,No,FALSE
19251,Married-civ-spouse,Pharma,Infomercial,Male,40,Morning,United-States,0.027464672,Low,No,FALSE
31776,Divorced,Auto,Infomercial,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
5457,Married-civ-spouse,Pharma,Comedy,Male,45,Morning,United-States,0.027464672,Medium,No,FALSE
7653,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,TRUE
19860,Never-married,Auto,Comedy,Male,90,Primetime,United-States,1,High,No,TRUE
3390,Divorced,ClassAction,Comedy,Female,40,Primetime,United-States,0.027464672,High,No,FALSE
19588,Married-civ-spouse,Pharma,Comedy,Male,99,Morning,United-States,0.027464672,High,Yes,TRUE
16221,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
12819,Married-civ-spouse,ClassAction,Comedy,Male,40,Primetime,United-States,0.070120498,Low,Yes,FALSE
16578,Never-married,Political,Comedy,Female,15,Morning,United-States,0.027464672,High,No,FALSE
30332,Divorced,Auto,Comedy,Male,45,Primetime,United-States,0.027464672,Low,No,FALSE
4410,Never-married,Auto,Comedy,Male,50,Morning,United-States,0.027464672,Low,Yes,FALSE
4482,Married-civ-spouse,Pharma,Comedy,Male,45,Morning,United-States,0.027464672,Low,Yes,TRUE
9174,Never-married,Political,Other,Male,40,Morning,Puerto-Rico,0.027464672,High,No,FALSE
23653,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Medium,No,TRUE
4754,Married-civ-spouse,Pharma,Comedy,Male,70,Primetime,International,0.29810451,Low,No,TRUE
1810,Separated,Entertainment,Comedy,Female,40,Primetime,Nicaragua,0.027464672,High,No,FALSE
16133,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
15380,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,TRUE
19109,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.027464672,High,Yes,FALSE
12310,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
31362,Married-civ-spouse,Pharma,Comedy,Male,25,Daytime,United-States,0.027464672,Medium,No,FALSE
11714,Never-married,Entertainment,Comedy,Female,40,Morning,United-States,0.027464672,Low,Yes,FALSE
32331,Never-married,Auto,Infomercial,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
23469,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,High,No,FALSE
26943,Married-civ-spouse,Other,Comedy,Female,10,Primetime,United-States,0.027464672,Low,Yes,FALSE
12758,Never-married,Political,Comedy,Male,35,Morning,International,0.027464672,Low,No,FALSE
7634,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,TRUE
23680,Married-civ-spouse,Pharma,Comedy,Male,30,Primetime,United-States,0.027464672,Low,Yes,FALSE
12490,Never-married,Political,Comedy,Female,30,Primetime,United-States,0.027464672,Low,No,FALSE
32485,Never-married,Auto,Comedy,Female,20,Morning,United-States,0.027464672,Low,Yes,FALSE
7425,Married-civ-spouse,Pharma,Comedy,Male,25,Daytime,United-States,0.027464672,Medium,No,FALSE
23644,Never-married,Political,Comedy,Female,8,Morning,United-States,0.027464672,High,No,FALSE
28552,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672,Low,Yes,FALSE
29475,Never-married,Entertainment,Infomercial,Male,40,Primetime,United-States,0.027464672,Medium,No,FALSE
27035,Divorced,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
8616,Never-married,Political,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
27710,Divorced,Entertainment,Comedy,Female,24,Primetime,United-States,0.027464672,Low,Yes,FALSE
20644,Never-married,Entertainment,Comedy,Female,30,Morning,United-States,0.027464672,Low,No,FALSE
21948,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.057642745,Low,Yes,FALSE
9466,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,TRUE
11303,Never-married,Political,Infomercial,Female,24,Morning,United-States,0.027464672,Low,Yes,FALSE
7450,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
384,Widowed,Entertainment,Direct,Female,40,Primetime,Germany,0.027464672,Low,Yes,FALSE
9483,Separated,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
21775,Never-married,Entertainment,Comedy,Male,40,Morning,Italy,0.027464672,High,No,FALSE
31076,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
11071,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Germany,0.027464672,Low,No,FALSE
26588,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,No,FALSE
14020,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
2164,Never-married,ClassAction,Comedy,Female,40,Morning,United-States,0.027464672,Low,No,FALSE
23646,Married-civ-spouse,Other,Comedy,Female,40,Morning,Mexico,0.027464672,Low,Yes,FALSE
